"112","Admin","3/27/2025 11:32:31 AM","","Film","120/220","Fixed","Fuji","120220","GF670","3/19/2026 15:32:56","Admin","","Mark","1600","B5BA9524-B331-4BB8-813F-3D89FBC45AB5","NYC","","21001109","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","1/31/2021","Film","120/220","Fixed","Fuji","120220","GS645 Pro","3/19/2026 15:33:47","Admin","75mm Fujinon S 75mm 1:3.4","Mark","699","3C9C126D-56F2-4B68-9817-55B1F981EE04","Carpinteria","","2110977","",""
"112","Admin","3/27/2025 11:32:31 AM","7/16/2012","Film","120/220","Fixed","Fuji","120220","GS645S","3/27/2025 11:39:45 AM","Admin","Fujinon W 60mm 1:4","Mark","465","08E96F83-4F02-4457-AB0B-91B4C8919B9F","Storage","","7040047","",""
"112","Admin","3/27/2025 11:32:31 AM","","Digital","","Fixed","Fujifilm","26","X100V","2/3/2026 14:43:54","Admin","","Mark","1399","C88773F8-F8FE-4AEF-BF56-1B79DBC13B42","Carpinteria","Crop","01A53089","","Amazon"
"112","Admin","3/27/2025 11:32:31 AM","8/29/2013","Film","Sheet","Fixed","Graflex","","Crown Graphic","3/19/2026 15:32:56","Admin","","Mark","499","4BEEF341-BA50-4819-AAD3-F7A50B7E0B47","NYC","","916914","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","7/17/2012","Film","35mm","Fixed","Graflex","35","Graphic 35","1/15/2026 1:50:46 PM","Admin","","Mark","50","E74B0091-50D8-45D6-A9BB-5590709AE096","Storage","","","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","120/220","Hasselblad","Hasselblad","120220","503 CX","2/2/2026 18:10:06","Admin","","Mark","","4BFEE5EC-33A3-4099-88F6-8F2CAEE87B89","Carpinteria","","11ES13619","",""
"112","Admin","3/27/2025 11:32:31 AM","6/19/2012","Film","120/220","Hasselblad","Hasselblad","120220","503CW","3/19/2026 15:32:56","Admin","","Mark","3000","D70B612F-A91A-4B86-934D-D8DFAD0B0126","NYC","","19S84279","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","4/18/2016","Film","120/220","Hasselblad","Hasselblad","120220","503CW","3/19/2026 15:32:56","Admin","","Mark","1995","EC4ACC01-2793-4791-ADA2-EFB8127003A4","NYC","","16","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","7/18/2012","Film","120/220","Hasselblad","Hasselblad","120220","503CX","3/19/2026 15:32:56","Admin","","Mark","1495","06198CCD-A2BC-4B4A-8321-0641A9389D66","NYC","","19S84279","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","4/20/2016","Film","120/220","Hasselblad","Hasselblad","120220","CFV 50c","3/19/2026 15:32:56","Admin","","Mark","9995","5D6AC7DF-6C66-47CB-B445-7EAB65304C36","NYC","","IS66001392","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","1/26/2021","Film","120/220","Fixed","Hasselblad","120220","Super Wide C SWC, Carl Zeiss Biogon 38mm 4.5","2/3/2026 14:42:11","Admin","","Mark","2000","2B0A53D2-2909-4852-B88D-17BBDEA410DB","Carpinteria","","TPW5785","","eBay"
"112","Admin","3/27/2025 11:32:31 AM","4/21/2016","Film","120/220","Fixed","Hasselblad","120220","Superwide C","3/19/2026 15:32:56","Admin","With Carl Zeiss Biogon 1:4.5 f38mm Serial Number 4958398","Mark","1300","90F75814-0549-4C7D-B03B-18C63C03D813","NYC","","USW10080","",""
"112","Admin","3/27/2025 11:32:31 AM","1/17/2024","Digital","","Hasselblad XCD","Hasselblad","100","X2D 100C","3/27/2025 11:45:12 AM","Admin","","Mark","8199","410B2872-7032-44B0-9BA2-4BB9FBE3F529","Carpinteria","Medium","XT21017703","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","10/25/2022","Digital","","Hasselblad XCD","Hasselblad","100","X2D-100C","3/19/2026 15:32:56","Admin","","Mark","8200","83C77B1A-307D-4739-885F-54EA4B1C19EF","NYC","Medium","XT21003770","Own","B&H"
"112","Admin","3/27/2025 11:32:31 AM","11/27/2016","Film","35mm","Leica Screw","Kardon","35","Civilian Camera","3/19/2026 15:32:56","Admin","","Mark","600","CA5C7956-D61E-44DA-AFB6-A646D84533B6","NYC","","","",""
"112","Admin","3/27/2025 11:32:31 AM","4/15/2018","Film","35mm","Fixed","Konika","35","Auto S3","3/19/2026 15:32:56","Admin","The Konica Auto S2 35mm Rangefinder camera has a professional, sturdy feel with a weight of 1.6 pounds and several handy features. Produced in Japan in the mid-1960s, it can be set for auto or manual modes.It's equipped with a 1.8 Hexanon lens that contains a convenient pop-up hood to cut down on flare. Another lens can be added to the case after this included lens is removed. The lens removal system ensures quick locking and unlocking. While in use, the system ensures the lens stays in place, even with intense movements. A Copal SVA shutter is designed for precision shots in every type of lighting. With just a push of the camera's trigger, the device rapidly opens to imprint the image. Ranging from 1 to 1/500, its versatile shutter speeds adapt to any moment and lens variation. Among this brand of rangefinder cameras, this speed helps preserve sporting events and fast-paced moments.Greater range highlights this Konica camera and its abilities in the field. For the largest range of f-stops, a special aperture piece has been included. Auto aperture settings can be adjusted from f/1 to f/1.8 to f/16. The Konica camera has a focal range of about three feet to infinity. That means a higher level of depth in each shot. In conjunction with a flash, the photographic possibilities are endless. To introduce auto flash or similar accessories to the camera, use the available mount feature. Set on the top of the camera's casing, it offers a sturdy solution for auto and manual selections.This auto camera is designed to use most standard medium choices for photographers. You can select your choice of 35mm film, from ASA 25 to 400. Other 55mm filters can also be included for special effects. When it's time to load and unload rolls, this camera promotes ease of use. Simply open the backing and place a standard roll of film in its casing. Once inside of the casing, frame movement is a simple process. The Konica quick-wind lever keeps the film wound at just the right level of tension. It also moves unused film into the roll case without an auto assist feature. An added photo viewfinder gives users a preview of a photo before it's taken. This helps lenses reach their potential without turning on the meter. Parallax lines also improve possible shot selection.Photographers who want to be a part of the shot can rely on the Konica self-timer function. This mode produces photography and photos that feature the photographer. Among the line's rangefinders and related cameras, this choice excels. It provides several seconds of time before the photo is taken. Users may also end the self-timer before it goes off to prevent wasted materials or unwanted shots. This Konica camera unit originally operated with a PX625 1.3-volt mercury battery. The energy solution works to power the light meter for extended lighting-adjustment options. Replacement is done through an easy-to-access space on the casing.","Mark","400","5BFA2A8A-7EB1-4DA2-AC02-C53752DFD2E2","NYC","","266614","",""
"112","Admin","3/27/2025 11:32:31 AM","7/22/2014","Film","Other","Fixed","LeCoultre","","Compass","3/19/2026 15:32:56","Admin","","Mark","6000","8734F40C-5F20-47F5-9094-20060E009DF4","NYC","","1808","",""
"112","Admin","3/27/2025 11:32:31 AM","8/12/2015","Film","Other","Fixed","LeCoultre","","Compass","3/19/2026 15:32:56","Admin","","Mark","4800","9AB77E9D-8A0A-4563-B814-BCAC098CC82A","NYC","","2405","",""
"112","Admin","3/27/2025 11:32:31 AM","12/28/2017","Digital","","Leica TL","Leica","24.2","CL","3/27/2025 11:47:36 AM","Admin","","Mark","4000","8F23493D-9CC0-4937-8A2D-0065F8BB248C","Ghent: Glass House","Crop","5248078","",""
"112","Admin","3/27/2025 11:32:31 AM","11/4/2019","Digital","","Leica D","Leica","7","Digilux 3","3/19/2026 15:32:56","Admin","","Mark","400","E0BB771E-3141-4AF5-B281-117A3469B3A0","NYC","Crop","3190528","",""
"112","Admin","3/27/2025 11:32:31 AM","11/2/2016","Film","35mm","Leica Screw","Leica","","Ic","3/19/2026 15:32:56","Admin","","Mark","1400","F2EC6219-4FF6-4A4C-83F2-22BA235DEA8A","NYC","","560327","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Leica Screw","Leica","35","If","2/2/2026 18:12:56","Admin","","Mark","2500","F3008892-51CB-4F00-8AE3-A1BB93549E53","Carpinteria","","563293","","Leica Store (Berlin)"
"112","Admin","3/27/2025 11:32:31 AM","6/22/2012","Film","35mm","Leica Screw","Leica","35","IIIf","3/19/2026 15:32:56","Admin","With viewfinder and leather case","Mark","495","664155E1-CBE0-4840-BEE4-77855DE91DE5","NYC","","726659","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Leica Screw","Leica","35","IIIf","2/2/2026 18:13:39","Admin","","Mark","1500","1F2AE398-A220-4501-AC79-BF2C1E2F83D1","Carpinteria","","669243","",""
"112","Admin","3/27/2025 11:32:31 AM","11/18/2015","Film","35mm","Leica Screw","Leica","35","IIIf","2/2/2026 18:13:56","Admin","","Mark","","F57A6DAB-C455-424C-A80C-51CE1F546170","Paris","","787104","",""
"112","Admin","3/27/2025 11:32:31 AM","8/2/2012","Film","35mm","Leica Screw","Leica","35","IIIG","2/2/2026 18:14:16","Admin","","Mark","700","D12D3210-428D-416C-9881-A9AE84B151ED","Storage","","859587","",""
"112","Admin","3/27/2025 11:32:31 AM","","Digital","","Fixed","Leica","12.2","Leica X1","3/27/2025 11:48:44 AM","Admin","","Mark","1300","4212B5B8-C360-4AD8-A6D6-64DBC6CD79DB","Storage","Crop","3836031","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","5/30/2013","Digital","","Leica M","Leica","28","M (Typ 240)","3/19/2026 15:32:56","Admin","","Mark","6995","F9E36D42-77DD-44EC-81BA-081570D2D052","NYC","Full","1196694","","Leica Store (NYC)"
"112","Admin","3/27/2025 11:32:31 AM","5/25/2013","Digital","","Leica M","Leica","28","M (Typ 240)","3/27/2025 11:49:16 AM","Admin","","Mark","8000","5B2EA312-37E0-478D-9C85-BA71EC909994","Storage","Full","04703294","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","11/23/2020","Digital","","Leica M","Leica","40","M 10-R","3/19/2026 15:32:56","Admin","Type 6378","Mark","8295","9D2A2DF1-FE2F-4C6D-9567-6CBC14A54A42","NYC","Full","5513669","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","12/8/2014","Digital","","Leica M","Leica","18","M Monochrom","3/27/2025 11:49:39 AM","Admin","","Mark","7995","490CAEA2-AAC7-4808-9353-0A81C3AA56BC","Paris","Full","4346974","",""
"112","Admin","3/27/2025 11:32:31 AM","11/15/2016","Digital","","Leica M","Leica","24","M Monochrom Typ 246","2/2/2026 18:15:20","Admin","","Mark","6500","86C6CD75-24B9-4AF1-BDC8-D4082087E5B6","Storage","Full","4948220","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","1/19/2017","Digital","","Leica M","Leica","24","M10","3/19/2026 15:33:47","Admin","Verk.Nr. 200-00Visoflex","Mark","7000","B944B92B-7C50-4A5A-9492-69C953AC2F26","Carpinteria","Full","05152697","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","5/25/2017","Digital","","Leica M","Leica","24","M10","3/19/2026 15:32:56","Admin","","Mark","6985","7D84BB33-C5C5-40D3-A47E-58A804FD8A7C","NYC","Full","5182472","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","2/18/2020","Digital","","Leica M","Leica","40","M10 Monochrom","3/19/2026 15:32:56","Admin","","Mark","8295","D7C1B48F-4C9E-4E84-A5A6-3BB2C13DF128","NYC","Full","5504555","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","9/19/2018","Digital","","Leica M","Leica","24","M10-P","3/19/2026 15:32:56","Admin","","Mark","8000","28124FDB-BB48-4933-8DF8-A51DD8630869","NYC","Full","5326999","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","6/1/2022","Digital","","Leica M","Leica","60","M11","3/19/2026 15:32:56","Admin","","Mark","8955","F8CF059A-23F3-4F5C-874E-CAB7E4984C9B","NYC","Full","5594970","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Leica M","Leica","35","M3","2/2/2026 18:19:40","Admin","","Mark","1750","06C5EC39-FB7E-4CEF-9857-E9102DC753EC","Carpinteria","","962026K","",""
"112","Admin","3/27/2025 11:32:31 AM","6/23/2012","Film","35mm","Leica M","Leica","35","M3","3/19/2026 15:32:56","Admin","","Mark","750","029133ED-E0B6-4E94-B29A-6F16F0D77925","NYC","","953814","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Leica M","Leica","35","M4","3/19/2026 15:32:56","Admin","","Mark","1100","ABBDFE86-8A37-44C8-90D9-353B1E198670","NYC","","1227863","",""
"112","Admin","3/27/2025 11:32:31 AM","8/26/2013","Film","35mm","Leica M","Leica","35","M5","3/19/2026 15:32:56","Admin","","Mark","1200","084BA7DC-AC22-4A82-B26F-FF3BB3627D80","NYC","","1356372","",""
"112","Admin","3/27/2025 11:32:31 AM","8/8/2012","Film","35mm","Leica M","Leica","35","M6 .72","2/3/2026 14:15:03","Admin","Battery: 3v from 2x PX76/SR44 silver oxide cell or 1x DL 1/3N lithium cell","Mark","1619","ADE20178-7B7C-4EB1-9A52-3A2AEB8AA055","Carpinteria","","2414140","",""
"112","Admin","3/27/2025 11:32:31 AM","1/26/2021","Film","35mm","Leica M","Leica","35","M6 .72 Titanium","3/27/2025 11:51:12 AM","Admin","Battery: 3v from 2x PX76/SR44 silver oxide cell or 1x DL 1/3N lithium cell","Mark","3765","FC800D9C-233A-4952-AD1B-83884C9B64AA","Carpinteria","","2422526","","eBay"
"112","Admin","3/27/2025 11:32:31 AM","7/17/2012","Film","35mm","Leica M","Leica","35","M6 TTL .58","3/19/2026 15:32:56","Admin","Battery: 3v from 2x PX76/SR44 silver oxide cell or 1x DL 1/3N lithium cell","Mark","1600","E822C0A1-E854-4B18-8DE9-7BC98D40434B","NYC","","2595992","",""
"112","Admin","3/27/2025 11:32:31 AM","11/8/2016","Film","35mm","Leica M","Leica","35","M6 TTL .58","3/19/2026 15:32:56","Admin","Battery: 3v from 2x PX76/SR44 silver oxide cell or 1x DL 1/3N lithium cell","Mark","1600","8634FF30-C882-4E3A-8B00-FA7A2E76EEA5","NYC","","2594766","",""
"112","Admin","3/27/2025 11:32:31 AM","9/9/2012","Film","35mm","Leica M","Leica","35","M6 TTL Titanium","3/19/2026 15:32:56","Admin","Battery: 3v from 2x PX76/SR44 silver oxide cell or 1x DL 1/3N lithium cell","Mark","1850","577CFBC9-46D4-405D-B298-62ADE5E6F7CB","NYC","","2002204","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Leica M","Leica","35","M7","3/19/2026 15:32:56","Admin","Battery: 3v from 2x PX76/SR44 silver oxide cell or 1x DL 1/3N lithium cell","Mark","2000","988F2905-8201-4F62-AF8B-3F802E358B47","NYC","","2851833","",""
"112","Admin","3/27/2025 11:32:31 AM","7/25/2012","Film","35mm","Leica R","Leica","35","R7","2/3/2026 14:16:38","Admin","","Mark","499","432BEA53-BD72-4043-823B-F1E7079C46DE","Storage","","1925898","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Leica R","Leica","35","R8","2/3/2026 14:17:02","Admin","","Mark","680","4550C566-3979-40E5-B54A-6501E186558F","Storage","","2433986","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Leica R","Leica","35","R8","2/3/2026 14:17:19","Admin","","Mark","800","4956D161-855C-4949-BD0C-073CC6AEA8C6","Storage","","2465765","",""
"112","Admin","3/27/2025 11:32:31 AM","1/26/2021","Film","35mm","Leica R","Leica","35","R9 Anthracite","2/3/2026 14:18:13","Admin","CR2 (2) Batteries","Mark","3765","5F10DF01-291D-44F4-AC0A-9303015F15B6","Carpinteria","","2883292","","eBay"
"112","Admin","3/27/2025 11:32:31 AM","","Digital","","Leica S2","Leica","38","S2","3/19/2026 15:32:56","Admin","","Mark","22500","18C4A66B-A05A-4F8C-917C-AF6A714048A4","NYC","Medium","3800631","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","11/13/2015","Digital","","Leica SL","Leica","24","SL Typ 601","2/3/2026 14:18:37","Admin","","Mark","8000","7033C17C-DC1E-4E16-B094-6CB9F33A3057","Storage","Full","4964644","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","5/25/2017","Digital","","Leica SL","Leica","24","SL Typ 601","3/19/2026 15:32:56","Admin","","Mark","7450","744E16CD-9F1B-4FBB-96CE-7265AE05B731","NYC","Full","4997808","","Amazon"
"112","Admin","3/27/2025 11:32:31 AM","9/7/2022","Digital","","Leica SL","Leica","24","SL2-S","3/27/2025 11:52:37 AM","Admin","","Mark","6995","85532970-45CA-438F-B6A0-340E8C556107","Carpinteria","Full","5640387","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","6/29/2022","Digital","","Leica SL","Leica","24.6","SL2-S 10880","3/19/2026 15:32:56","Admin","","Mark","4200","70DB71E7-C4AC-4573-A2D7-9CF7EE7688F4","NYC","Full","5628616","","Leica NY"
"112","Admin","3/27/2025 11:32:31 AM","11/27/2016","Film","35mm","Leica Screw","Leotax","35","F Rangefinder","3/19/2026 15:32:56","Admin","","Mark","135","4AEEA911-1B67-4336-8CAB-D5442B7B1A03","NYC","","","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","120/220","Mamiya 6","Mamiya","120220","6","2/3/2026 14:41:23","Admin","","Mark","1250","EE4A1D86-5BD4-45CF-BE5F-FB408351F019","Storage","","309461","",""
"112","Admin","3/27/2025 11:32:31 AM","8/27/2012","Film","120/220","Mamiya 645","Mamiya","120220","645 AFd","3/27/2025 11:53:12 AM","Admin","","Mark","1399","ED788C2D-7468-4A3E-9A1D-45B402B21866","Storage","","BJ3286","",""
"112","Admin","3/27/2025 11:32:31 AM","8/1/2012","Film","120/220","Mamiya 645","Mamiya","120220","645 Pro TL","2/3/2026 14:40:57","Admin","","Mark","595","B37675CD-E844-43E8-80CE-4183F43044E0","Storage","","RH1383","",""
"112","Admin","3/27/2025 11:32:31 AM","6/25/2012","Film","120/220","Mamiya 645","Mamiya","120220","m645","3/19/2026 15:32:56","Admin","","Mark","345","E86C7C6D-5AD4-4B28-B951-FF2A05AC464C","NYC","","L134868","",""
"112","Admin","3/27/2025 11:32:31 AM","7/14/2012","Film","120/220","Mamiya 645","Mamiya","120220","m645 1000s","2/3/2026 14:21:10","Admin","","Mark","445","6044AE7C-6CDB-4C61-8CA3-533C41C61042","Storage","","T142739","",""
"112","Admin","3/27/2025 11:32:31 AM","Jul 15, 2012","Film","Sheet","Mamiya Universal","Mamiya","120220","Universal Press","3/27/2025 11:53:42 AM","Admin","","Mark","499","A7E9FE15-1B03-4026-8037-452E40C33DCA","Storage","","","",""
"112","Admin","3/27/2025 11:32:31 AM","8/30/2013","Film","35mm","Leica Screw","Nicca","35","Tower Type-3","3/19/2026 15:32:56","Admin","","Mark","800","E7D7D169-54A7-4B50-B7BD-9DA9D36B9920","NYC","","","",""
"112","Admin","3/27/2025 11:32:31 AM","Dec 2, 2012","Digital","","Nikon AF","Nikon","36.3","D800E","3/27/2025 11:53:58 AM","Admin","","Mark","3199","2C9022FE-0F4A-42FD-9098-9541FC31B149","Storage","Full","3005982","",""
"112","Admin","3/27/2025 11:32:31 AM","1/11/2018","Digital","","Nikon AF","Nikon","45.7","D850","3/19/2026 15:32:56","Admin","","Mark","3296","1CDD445C-D75D-4092-830B-FA71E559D5CF","NYC","Full","2012434","","Willoughby's"
"112","Admin","3/27/2025 11:32:31 AM","1/26/2021","Film","35mm","Nikon MF","Nikon","35","F2","3/19/2026 15:33:47","Admin","","Mark","400","0A19C416-F3BB-4FBE-882E-2A1B1BCAE6AB","Carpinteria","","","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Nikon MF","Nikon","35","F3","2/3/2026 14:23:03","Admin","","Mark","600","1BC4C8FA-FFD7-4348-966C-F7842C3EBF06","Storage","","1625378","",""
"112","Admin","3/27/2025 11:32:31 AM","2/7/2012","Film","35mm","Nikon MF","Nikon","35","F3 HP","3/19/2026 15:32:56","Admin","","Mark","600","FC0909A3-BF36-4767-876A-5A254B4F6614","NYC","","1737015","",""
"112","Admin","3/27/2025 11:32:31 AM","Aug 30, 2012","Film","35mm","Nikon AF","Nikon","35","F6","3/19/2026 15:32:56","Admin","","Mark","1599","B6C64125-8DE7-4496-81DF-46C2E56142F9","NYC","","0030506","",""
"112","Admin","3/27/2025 11:32:31 AM","Aug 8, 2012","Film","35mm","Nikon MF","Nikon","35","FM3a","2/3/2026 14:24:45","Admin","","Mark","680","4B38A613-A833-4E26-B6DB-23ED47316FD3","Storage","","","",""
"112","Admin","3/27/2025 11:32:31 AM","10/11/2021","Film","35mm","Nikon MF","Nikon","35","FM3a","2/3/2026 14:25:06","Admin","","Mark","600","C7499C1A-6649-4982-9F29-8B964BCDDB28","Carpinteria","","207595","","eBay"
"112","Admin","3/27/2025 11:32:31 AM","1/15/2013","Film","35mm","Nikon S","Nikon","35","SP","3/27/2025 11:54:59 AM","Admin","","Mark","1499","FE6A9109-FD7D-4187-9D79-967AD1D49F07","Storage","","6200976","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Olympus","Olympus","35","OM-1N","3/19/2026 15:32:56","Admin","","Mark","350","EA4D94D8-5A2A-454C-86EE-8FB204B7C269","NYC","","2011322","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","Jul 5, 2012","Film","120/220","Pentax 6X7","Pentax","120220","6x7 II","2/3/2026 14:37:52","Admin","","Mark","1295","F671EA5E-2159-454A-9C3C-64A4F5759007","Storage","","3615239","",""
"112","Admin","3/27/2025 11:32:31 AM","3/27/2025","Film","120/220","Pentax 6X7","Pentax","120220","Asahi Pentax 6x7","3/19/2026 15:32:56","Admin","","Mark","899","CA2EAC62-9661-495E-B56F-4DFBC03C2F42","NYC","","586572","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","4/16/2018","Film","120/220","Fixed","Plaubel","120220","Makina 67 ","3/19/2026 15:32:56","Admin","","Mark","2399","F6F9B10F-BEBF-4BF7-9C44-AEB8C4307490","NYC","","510539","",""
"112","Admin","3/27/2025 11:32:31 AM","1/29/2021","Film","120/220","Fixed","Plaubel","120220","Makina 670","2/3/2026 14:37:01","Admin","","Mark","2885","6CE947C3-5CED-41B0-BED2-6CFBFC944735","Carpinteria","","","",""
"112","Admin","3/27/2025 11:32:31 AM","5/6/2013","Film","Other","Fixed","Polaroid","","Model 95A Speedliner","3/19/2026 15:32:56","Admin","","Mark","80","67C1EAF0-75D7-4EA4-8F72-9D3193FF562B","NYC","","","",""
"112","Admin","3/27/2025 11:32:31 AM","11/27/2016","Film","35mm","Leica Screw","Reid","35","III","3/19/2026 15:32:56","Admin","","Mark","2600","EBEEB339-8E4A-4934-993D-E0C6FCAA5318","NYC","","","",""
"112","Admin","3/27/2025 11:32:31 AM","1/28/2021","Film","35mm","Fixed","Rollei","35","35","3/19/2026 15:33:47","Admin","","Mark","513","06765719-CB2F-49E3-B11D-EB6875F5F369","Carpinteria","","3067299","",""
"112","Admin","3/27/2025 11:32:31 AM","8/9/2012","Film","35mm","Fixed","Rollei","35","35 SE","3/19/2026 15:32:56","Admin","","Mark","371","22311A08-41EC-4F2C-AD00-894C73E396AB","NYC","","504681947","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","35mm","Fixed","Rollei","35","35 SE","3/27/2025 11:58:40 AM","Admin","","Mark","","07933D59-6E37-4D54-AB22-3D5BB9FE7E07","Storage","","","",""
"112","Admin","3/27/2025 11:32:31 AM","","Film","120/220","Fixed","Rolleiflex","120220","2.8gx","2/3/2026 14:31:19","Admin","","Mark","3400","4BA17DCB-E2FE-4427-AC35-2E2665206143","Carpinteria","","1018027","",""
"112","Admin","3/27/2025 11:32:31 AM","4/16/2018","Film","120/220","Fixed","Rolleiflex","120220","Type 2 Sonnnar 135mm f4","3/19/2026 15:32:56","Admin","","Mark","1699","FF4E45DC-6260-44A9-9F0E-CC3D9166E8B6","NYC","","2306405","",""
"112","Admin","3/27/2025 11:32:31 AM","4/11/2018","Film","35mm","Fixed","Rolleiflex","120220","Type 2 Sonnnar 135mm f4","3/19/2026 15:32:56","Admin","","Mark","2400","A85D8253-110F-4C4B-B520-A9D4A3D4078A","NYC","","","",""
"112","Admin","3/27/2025 11:32:31 AM","10/7/2019","Digital","","Sony E","Sony","24","a6500","11/6/2025 01:17:34","Admin","","Mark","1500","964FA1E2-3250-4E79-9603-A0B7FA936A32","Archived","Crop","","","Amazon"
"112","Admin","3/27/2025 11:32:31 AM","12/12/2019","Digital","","Sony E","Sony","24.2","A6600","3/19/2026 15:32:56","Admin","","Mark","1195","8F831A05-D2A7-4686-8775-EF6B0C1367E9","NYC","Crop","6374636","",""
"112","Admin","3/27/2025 11:32:31 AM","12/15/2023","Digital","","Sony E","Sony","61","A7CR","3/19/2026 15:32:56","Admin","","Mark","2880","82EDF9B5-F81F-401F-9669-C67E94D2301A","NYC","Full Frame","1354086","","Amazon"
"112","Admin","3/27/2025 11:32:31 AM","1/17/2024","Digital","","Sony E","Sony","61","a7Cr","2/3/2026 14:33:23","Admin","","Mark","2698","A4111420-5435-40E7-B0B4-0A41D076960F","Carpinteria","Full Frame","1353392","","B&H"
"112","Admin","3/27/2025 11:32:31 AM","8/17/2017","Digital","","Sony E","Sony","42","A7r II","2/3/2026 14:34","Admin","","Mark","2295","B3442B5C-7937-4FED-B77D-006A04025C85","Truckee","Full Frame","3412691","Gifted",""
"112","Admin","3/27/2025 11:32:31 AM","4/19/2020","Digital","","Sony E","Sony","60","A7R IV","2/3/2026 14:33:49","Admin","","Mark","3500","EC6AF903-C912-4807-B014-78BCC28D0E31","Carpinteria","Full Frame","3390951","","B&H"
